stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,14,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,4,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,2.54,0.28,0,0,0,0,0,0,0,0,0,2.54,0.56,6.2,10.99,6.76,0.85,0,0,0,0,2.54,7.33,0,0,0,0.56,0,0,1.13,0,0,0,0,0,0,0
21Day,1.11,0.37,21.09,69.56,1.11,4.07,0,1.85,0,2.59,0.37,2.22,3.33,0,9.99,20.72,5.55,22.57,18.5,6.29,0,0.37,1.11,0,8.14,4.07,0.74,2.22,0,1.85,2.96,0,5.18,1.85,0.37,0,1.48,0,0,4.81
3Month,6.76,69.07,52.11,1051.72,2.39,0,9.26,7.91,0.83,422.83,85.29,8.43,1491.92,131.17,44.94,882.9,53.67,168.09,543.9,157.59,27.46,5.93,166.84,49.62,17.06,3.12,101.73,28.08,0,7.18,53.57,0.21,154.99,3.95,0.52,0.1,1.35,44.31,209.39,125.13
22Month,1.91,109.59,44.68,338.07,1.5,0,12.44,5.6,0.82,90.46,56.98,101.26,1770.57,19.4,85.95,317.85,12.44,62.59,282.73,180.65,5.88,52.34,56.16,2.32,6.56,1.37,38.95,8.75,6.29,6.01,12.57,0,73.24,4.24,2.32,0,0.41,4.78,0.41,35.67
