stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,2.54,0.85,0,0,0,0,0,0,0.28,0,0.56,0,0,0,0
21Day,1.11,0,0,14.8,3.7,0,0.37,0,0.37,0,0.37,0,1.11,0,1.11,5.92,0.37,2.22,0,0,61.05,0,5.18,2.22,0,0,0,1.48,2.22,0,0.74,0.37,0.74,1.85,0,0,0.37
3Month,0,0.62,0.73,10.3,0,0.31,0.1,1.04,3.12,0,10.71,2.7,0.21,4.47,1.04,2.5,3.12,3.33,0.73,0.1,281.26,0.42,0.31,0.1,0.94,1.04,0,0.21,1.56,1.98,0.21,0.31,0,0.1,0.62,1.04,3.22
22Month,0,1.23,0.14,2.87,0,0.14,0.14,0.55,3.55,0.41,21.86,1.5,0.68,2.73,0,0.55,2.32,2.6,0.14,0.55,115.47,0,0,0.14,0.41,0.41,0.14,0,0.41,0.41,0.14,0.27,0,0,0.14,0,1.23
