stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,13,0,0,11,0,0,0,0,0,0,0,0,0,0,2,110,2,4,0,0,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,9.02,3.38,0,9.58,1.13,0.56,0,0,0,0,0.28,0,0,0,6.2,166.29,0.56,9.02,0,0,0.56,0,12.97,10.15,0,0.56,16.63,0,0,3.38,0.56,0.56,3.66,0,0,0
21Day,7.4,5.18,1.11,50.32,0.74,4.07,1.11,0.37,0,0,0.37,0,1.48,20.35,9.99,81.77,2.22,13.32,0,0,15.54,0,29.23,5.55,1.48,0.74,11.1,3.7,1.48,1.48,7.4,8.51,2.96,0,0,0.74
3Month,0,1.98,0.21,6.87,0.1,0,0,1.14,0.62,0,2.5,1.04,0.31,8.84,1.25,8.63,0.42,1.98,1.25,0,0.94,0.73,0.42,0.1,0.1,0.21,0,0.31,2.39,0.52,0,0,0.21,3.64,2.39,0.31
22Month,0,4.92,0.55,3.69,0.14,0,0,0.14,0.96,0.68,11.89,0.27,0,11.48,0.27,2.32,1.23,2.87,0,0.14,0.55,0,0.41,0.14,1.23,0.14,0.14,0,0.55,2.05,0.27,0,0.14,0.41,0,0.14
