stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,69,22,0,57,4,6,0,2,0,0,4,0,42,0,0,1,0,13,50,195,156,0,0,0,0,131,1020,0,0,0,16,0,0,0,0,0,0,5,0,0,0
72hpf,43.69,7.05,0,25.65,7.05,31.57,0,4.23,0,0.28,0.85,0,0,0.56,0,4.51,0,28.75,71.03,17.19,68.49,0,12.4,3.38,1.41,418.83,260.15,0.85,3.38,0,54.68,8.46,0,0.56,25.37,4.51,2.82,5.92,0,0,0
21Day,77.33,9.62,5.18,184.62,1.85,200.9,0,71.04,0,1.48,4.07,0,0,27.75,5.92,54.76,71.04,15.91,75.11,37,117.66,0,0,18.13,1.11,128.76,111,2.96,4.07,0,70.3,60.31,0,1.48,19.61,7.77,12.58,3.7,0,0,21.09
3Month,0.62,2.81,1.98,55.65,0.42,0,2.5,2.39,0,10.4,14.35,0.21,0,156.96,10.61,1.87,79.16,4.47,13.73,27.56,14.35,4.06,0.31,4.47,6.87,3.02,1.56,2.91,2.08,0,1.14,9.26,0.1,58.35,0.83,0,0,0.31,4.78,21.95,17.79
22Month,0.41,6.01,4.51,31.16,0.41,0,4.37,2.05,0.14,6.7,74.88,20.22,0,764.42,16.67,9.98,97.57,2.32,7.38,65.73,21.59,0.68,14.76,5.33,0.55,1.91,0.41,2.73,2.32,2.05,1.09,2.46,0,5.47,3.01,1.78,0,0.14,0.82,0,6.01
