stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,1.13,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,1.11,0,3.33,12.21,0,0.74,0,0.74,1.11,1.85,0,0.37,0,1.85,17.39,1.48,2.59,4.44,0.74,0,0,1.11,0,1.48,1.11,0,0,0,0,2.59,0,0,0.37,0,0,0,1.48
3Month,0.62,4.16,13.31,167.68,0.1,0,2.39,2.6,31.31,149.99,0.1,32.04,9.15,7.49,388.4,1.77,5.82,18.83,8.53,2.7,0.42,101.73,2.6,0.94,0.42,7.18,1.04,0,0.31,4.89,6.87,0.21,0,0,3.33,6.24,7.8
22Month,0.55,9.43,27.47,37.99,0.27,0,2.6,0.14,53.29,151.95,0.82,58.76,12.71,3.28,806.91,0.68,1.23,41.4,9.29,0.27,3.96,33.21,0.27,0.96,0.14,2.6,3.28,0.14,0.68,2.32,1.91,1.64,0.14,0,0.82,0,7.11
