stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.28,0.28,1.13,0,0,0,0,0,0,0,0,0,0,0,0.85,0.28,2.54,0,0,0,0,5.07,3.95,0,0,0,1.41,0,0,0.28,0,0,0.28,0,0,0
21Day,0,0.37,0,1.85,0.37,0.74,0,1.11,0,0,0,0,0,0,0.37,0,0,0,1.11,1.85,0,0.37,0.37,0,2.96,1.11,0,0.37,0,0.74,0.37,0,0.37,0,0.37,0,0,0,0.74
3Month,0,0.31,0.31,5.2,0,0,0.1,0.1,0.94,1.66,0.1,0,9.36,1.14,0.31,1.14,0.52,2.18,2.18,1.46,0.52,0,0.31,0.1,0.62,0,0.1,0.42,0,0,0.42,9.05,0.1,0,0,0,0.31,12.38,2.18
22Month,0,1.23,0.14,1.5,0.14,0,0,0,0.41,2.6,0.68,0,19.13,0.27,0.55,0.96,0,0.68,2.6,1.23,0,0.41,0.41,0,0.14,0,0.27,0,0.55,0.14,0,0.14,0.27,0.27,0,0,0,0,0.82
