stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,15,0,50,1,0,0,0,0,0,0,0,0,0,0,0,4,12,1,23,0,0,0,1,14,83,0,0,8,0,0,0,0,0,3,0,0,0
72hpf,2.82,9.3,0,20.29,3.66,2.25,0,0,0,0,0,0,0,0,0.28,0,2.54,54.4,0,32.98,0,0.28,0.28,0.85,59.75,43.97,0.85,2.25,65.39,0,0,6.76,0,0,5.07,0,0,0
21Day,4.81,3.7,0,35.52,1.11,3.33,0,0.37,0,0,1.11,0,0,0,1.48,1.85,5.92,21.09,1.48,78.07,0,0,2.59,0.74,26.64,13.69,0,1.85,38.85,5.92,0,3.33,0.37,1.85,5.18,0,0,0.37
3Month,0.31,9.26,0.42,45.14,0.42,0,0.42,0,0.1,2.39,1.77,0,5.51,1.04,0.31,2.39,4.89,15.5,1.77,21.53,7.28,0,1.14,2.39,0.73,0.73,0.31,0.31,0.62,1.35,1.56,1.35,0,0,1.87,1.46,0.21,1.46
22Month,0,10.39,0,15.3,0,0,0.27,0,0.27,3.14,2.6,3.28,16.53,0.68,0,1.91,3.01,4.65,2.32,16.26,0.96,0.14,0.41,0.55,1.37,0.41,0.55,1.09,0.27,0,1.09,3.83,0.14,0,0.68,0,0,0.27
