stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,7.61,0.56,0,0,0,0,0,0,0,0,0,0,0,4.23,0,0.85,0,0,0,0,9.58,3.38,0,0.28,0,0.85,0,0,1.13,0,0,0,0,0
21Day,0.74,0.37,0,28.49,0,1.85,0,0,6.29,0,0,0.37,0,0.37,0.37,0.37,4.07,1.48,5.18,0,0,1.48,0,7.4,3.33,0,0,0,2.59,4.07,1.11,0.37,0,0.37,0,0,0.74
3Month,0.31,3.74,2.08,137.61,0.52,0,1.35,0.1,146.98,3.12,0.1,255.78,3.64,0.42,38.49,2.08,37.86,4.47,9.67,4.89,0.42,32.35,1.98,1.98,0.42,1.04,1.14,0,0.1,9.36,29.12,0.94,0.21,0.62,1.14,3.02,3.33
22Month,0,1.5,0.96,15.99,0.14,0,0.27,0,42.63,0.96,0.41,34.85,0.55,0.55,36.9,0,6.97,2.32,4.92,0.14,0.68,16.67,0,0.82,0.41,1.09,0.14,3.42,0.14,1.09,8.88,0.68,0,0.82,0.14,0,0.96
