stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,19,5,0,31,3,3,0,0,0,0,0,0,3,1,0,0,0,7,15,18,80,0,0,0,0,37,709,0,0,0,8,0,0,0,0,0,3,0,0,0
72hpf,21.98,5.92,0,26.49,9.3,5.36,0,1.97,0,0,0,0,0,0.28,0,5.36,0,26.49,144.02,3.66,58.34,0,4.51,2.82,0.28,257.05,277.34,0.85,5.07,0,46.22,3.1,0,26.21,1.41,0.28,1.69,0,0,0
21Day,25.53,5.18,2.59,98.42,3.33,15.54,0,24.42,0,1.11,1.11,0.37,0,3.33,1.48,28.49,4.44,14.06,55.13,12.21,77.33,0,0,10.73,0,78.07,84.36,0.74,7.03,0,46.62,8.88,3.33,11.1,1.11,3.7,2.59,0,0.37,7.03
3Month,2.18,12.48,13.42,246.1,0.62,0,2.18,4.47,0.42,71.25,8.63,1.25,0,263.68,9.99,12.59,88.62,28.81,64.49,27.25,66.15,21.64,0.52,90.6,2.81,58.67,4.89,17.16,21.64,0,1.98,7.39,319.44,1.35,0.31,0,1.87,7.28,111.19,27.46
22Month,1.09,10.39,12.98,70.78,0.55,0,1.91,4.51,0,28.7,9.43,127.08,0,313.34,3.14,15.03,66.27,6.29,13.12,25.14,38.13,0.96,7.11,34.16,0.27,23.23,2.19,15.03,20.77,2.87,0.68,0.82,32.52,1.91,3.14,0,0.14,0.55,0.82,6.7
