stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,7,15,0,0,0,1,5,66,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,0.85,0.28,0,2.54,0.28,1.69,0,0.28,0,0,0,0,0,0,0.28,0,1.13,5.36,0.28,6.2,0,0.28,0.28,0,21.98,14.09,0,0.28,0,4.23,0.28,0,2.54,0,0.28,0,0,0
21Day,1.85,0,0.37,8.51,0,4.07,0,3.33,0,0,0,0,0,0,2.59,0.37,0.74,1.48,0.74,6.29,0,0,1.11,0,8.51,7.4,0,0,0,2.22,0.74,0,0.37,1.11,0.74,0,0,1.85
3Month,0.31,2.18,0.73,17.16,0.21,0,1.04,0.42,0.1,3.02,3.74,0,16.75,3.43,1.87,9.57,1.46,3.74,4.58,6.14,1.25,0.1,1.04,0.52,1.04,0.31,0.62,0.83,0,0,0.83,18.2,0.73,0,0.21,1.66,4.37,4.16
22Month,0,1.5,0.68,6.29,0.14,0,0.14,0.14,0,0.68,5.74,2.46,38.4,3.28,2.87,9.16,0.68,0.82,4.37,3.69,0,1.37,0.82,0,0,0,0.55,0.68,2.05,0.27,0,4.1,0.41,0.55,0.27,0.55,0,2.05
