stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
72hpf,1.41,0.28,0,0.56,0.56,0.28,0,0,0,0,0,0,0,0,0.28,0,0.28,1.13,0.28,1.69,0,0,0,0,15.22,3.38,0,0,0.85,0,0,0.28,3.66,0.85,85.12,0,0,0
21Day,1.11,0.37,0.37,1.85,0.37,4.07,0,0,0,0,0.37,0,1.11,0.37,1.85,0.74,0.37,1.48,1.11,5.55,0,0,0.37,0,5.18,2.96,0,0,3.33,2.59,0.37,0.74,2.22,1.48,79.18,0,0,0.37
3Month,0.42,0.73,0.42,9.57,0.1,0,0.52,0.1,0.1,3.22,3.12,0,16.12,3.33,0.31,6.66,2.29,2.29,2.81,3.74,0.42,0.1,0.73,2.29,1.35,0.31,0.94,0.73,0.31,3.64,449.67,0.31,0,0,3.12,2.29,464.75,3.64
22Month,0,0.27,0.14,0.41,0,0,0,0.14,0,0,0.55,0.14,5.47,0.27,0.14,0.68,0.14,0.27,0.68,1.64,0.14,0,0,0.14,0.14,0,0,0,0.14,0,34.57,0.14,0.14,0,2.6,0,1.78,0.14
