stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,4,73,0,1,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.69,1.13,0,16.07,14.94,0.56,0,0,0,0,0,0,0,0,0,0,0,31,157.83,0.56,1.97,0,0.28,0.28,0.85,9.58,8.46,0.56,0.56,0.85,0.85,0,0.85,0,0.28,0.28,0,0,0
21Day,1.11,0.37,6.29,144.29,8.14,2.22,0,1.11,0,1.48,0,0,0,1.85,0,0.37,5.18,4.07,155.39,1.11,5.92,0,0,1.11,0.37,8.14,2.59,1.11,0,2.59,1.48,0.74,0.74,0.74,3.33,0.74,0,0,0.74
3Month,0.42,1.56,20.6,484.62,2.18,0,1.77,0,0,66.57,5.41,0,0,20.91,6.66,0.73,197.01,19.04,17.58,6.66,5.72,1.14,0.21,16.02,14.77,5.93,0.73,9.88,0.62,0.1,5.62,16.43,0.42,0,0,0.1,2.6,4.89,3.64
22Month,0,0.82,13.66,51.38,0.27,0,0.14,0,0.14,27.74,0.96,0.55,0,37.03,0.55,0,101.94,3.69,1.64,1.5,0.68,0,0.55,8.75,0.27,1.23,0.14,5.19,0.55,0,0.27,3.42,0.14,0,0,0,0.14,0,0.41
