stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,2.22,0.74,0.74,165.01,0,3.7,0,0.74,0,0.74,0,0.37,0.37,0.37,0.74,0.37,24.05,2.22,6.29,0,0,1.11,0,12.21,3.7,0,0,0,1.85,6.29,0.37,1.11,0,0.37,0,0,1.11
3Month,0,0.42,0.42,26.94,0,0,0.1,0.1,0.73,1.77,0,5.93,1.35,0.1,2.39,0.62,5.51,0.52,1.77,0.42,0.42,0.73,0.42,0.42,0,0.42,0,0,0,0.62,4.89,0.1,0,0,0.62,1.04,1.56
22Month,0,1.5,0.41,22.27,0.27,0,0.55,0,0.14,4.51,1.78,16.94,0.55,0.55,1.5,0.27,0.82,3.69,3.55,0,0.55,0.41,0.14,0.27,0,0.27,0.41,0.27,0.14,0.27,0.55,0,0.14,0,0,0,2.46
