stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.82,0,0,1.97,0.28,1.13,0,0,0,0,0,0,0,0,0,1.13,2.82,0.28,5.92,0,0.28,0.28,0,228.86,15.5,0.28,0,2.54,0,0,6.48,0.28,0,0.28,0,0,0
21Day,0.74,0,0,1.48,0.37,1.11,0,0,0,0.37,0,0,0,0.74,0.74,0,1.11,0.74,7.4,0,0,2.22,0,76.96,5.18,2.22,1.11,1.48,1.48,0,9.62,0.74,0.37,0,0,0,0.74
3Month,0,0.21,0.1,2.6,0.1,0,0.1,0,0.73,0.42,0,4.37,1.04,0,0.31,0.21,0.62,0.1,2.29,0.42,0,1.04,0.1,2.39,1.14,3.95,3.64,0,0.31,0.83,1.98,0,0,0.31,0.42,0.73,0.21
22Month,0,0.14,0.14,5.47,0,0,0,0,0.14,0.96,0.14,14.07,0,0.27,1.09,0,0,0.96,1.5,0,0.14,0,0,2.05,0.27,2.05,0.55,0,0,3.83,2.46,1.09,0,0.27,0,0.27,0.14
