stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.28,0,1.41,0.28,0,0,0,0,0,0,0,0,0,0,0,0.85,1.69,0.28,0.28,0,0,0.28,0,1.13,2.54,0,0,0,0.28,0,0,0.56,0,0,0,0,0,0
21Day,0,0,0.37,2.96,0.37,0.37,0,0.37,0,0,0.37,0.74,0,0,1.11,0,0.37,1.48,1.11,1.11,0,0,0.37,0,0.74,1.11,0,0.37,0,0,0.37,0,6.29,0,0,2.96,0,0.74,1.11
3Month,0.42,4.78,1.98,31.93,0.42,0,0.21,0.31,0.1,3.95,9.36,0.1,36.41,15.29,0.62,12.48,3.02,12.38,6.55,6.45,0.94,0.1,3.02,3.95,1.66,0.62,2.18,1.04,0,0.42,4.47,0.21,162.99,1.04,0,0.21,3.43,756.72,11.96
22Month,0,0.96,0.27,4.51,0.27,0,0,0.14,0,1.09,7.93,0.68,12.16,3.14,0.27,1.91,0.27,0.55,0.82,1.91,0,0.41,0.68,0.14,0.27,0,0.27,0.27,0.27,0.14,0.27,0,49.19,0.27,0.27,0,0,2.87,2.87
