stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,5,0,13,1,0,0,0,0,0,0,0,4,0,0,0,0,0,5,13,18,0,0,0,0,26,130,0,0,1,0,0,0,0,0,2,0,0,0
72hpf,4.23,0.56,0,5.92,11.56,1.13,0,0,0,0,0.28,0,0,0,0,0.28,0,1.13,8.46,0.85,7.89,0,0.28,0.28,0.85,186.87,21.14,0,0.28,9.86,0.28,0.85,5.64,20.57,4.79,4.79,0,0,0
21Day,4.81,0,0.37,51.06,15.17,6.29,0,3.33,0,0,1.11,0,0,3.33,1.11,3.7,0.37,2.96,9.25,1.85,17.02,0,0,5.92,0.37,73.26,17.02,0.37,2.22,4.81,3.7,3.7,2.96,52.91,114.33,9.99,0,0,3.7
3Month,0.31,1.56,0.21,26,0.83,0,0.31,0.21,0.21,1.77,2.7,0,0,27.88,2.39,0.94,4.99,1.77,3.74,3.22,5.51,0.83,0.21,3.02,2.5,1.14,0,0.62,0.52,0.42,0.62,15.29,0.31,0.42,0,0.52,1.46,9.57,3.74
22Month,0,0.96,0.14,7.52,0.27,0,0.27,0.27,0,0.96,1.64,1.09,0,26.1,1.23,0.68,3.55,0.14,0.96,1.78,3.55,0.14,0.55,1.37,0,0.68,0.14,0.68,0.82,0.14,0.27,5.6,1.23,16.12,0,0.14,0.14,0,0.68
