stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,65,115,0,72,8,4,0,11,0,10,0,10,3,0,3,0,13,27,363,274,0,2,0,1,230,11231,1,0,0,33,1,0,0,2,0,0,26,0,0,0
72hpf,56.37,28.75,0,28.18,12.4,35.51,0,23.96,0,3.1,0,0,0.56,0,32.69,0,10.15,60.32,43.69,201.52,0,3.38,5.07,1.13,544.81,2678.4,1.13,8.17,0,202.09,1.41,0,0,668.54,4.23,2.25,34.1,0,0,0.56
21Day,16.65,14.8,1.11,31.82,1.48,83.25,0,277.12,0,21.83,1.11,0,16.28,10.73,287.85,2.96,3.33,16.65,139.49,80.29,0,0.37,25.9,0.37,85.47,680.41,1.48,7.03,0,34.41,27.75,0,0,103.23,6.66,12.58,12.95,0,0,22.57
3Month,0.62,28.6,0.83,15.19,0.1,0,7.91,47.02,1.56,98.3,0.31,0,17.06,95.7,74.16,6.55,1.04,4.78,243.71,11.86,2.08,0.21,11.75,4.26,1.98,6.87,1.35,1.66,0,0.52,3.43,0.42,4.78,24.34,0.31,0,5.82,2.91,2.5,45.56
22Month,0.27,59.44,0.55,11.07,0.27,0,8.2,33.62,1.78,157.97,172.04,0,33.34,73.65,140.75,4.24,0.27,1.64,191.72,17.63,0.96,3.01,7.24,0.41,2.73,6.01,0.82,1.37,0.68,0.14,1.09,0,0.27,79.26,3.96,0,3.42,1.23,0,25.42
