stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.28,0,1.13,0,0,19.17,0,0.56,1.13,0,0.56,0,0.56,0,0,0.56,0,0,0,0,0,0
21Day,0.74,1.48,0.37,2.96,0,2.22,0,0,0,0,0.37,0,0.74,0,0,0,0,0.74,0.37,5.18,0,0,145.03,0,2.96,0.74,0,21.83,0,1.85,2.96,0,0.74,0.74,1.48,0.37,0,0,0.37
3Month,0.1,18.52,0.1,4.89,0,0,0,0.1,0.1,0.73,2.5,0,4.89,3.12,0,3.02,0.52,1.56,1.66,14.56,1.14,0.31,27.04,0.83,0.1,0.21,0.31,74.48,0,0.42,0.42,1.35,0.1,0,0,0,2.91,1.04,1.87
22Month,0.14,20.63,0,1.37,0.14,0,0.27,0.14,0,0.14,2.46,0.96,7.24,1.78,0.14,1.64,0.14,0.14,0.41,8.47,0.41,0.41,33.21,0,0,0.14,0.14,178.87,0.14,0.14,0.14,0.41,0.14,0,0,0,0.27,0,0.82
