stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16,22,0,33,1,3,0,0,0,0,0,0,3,0,0,0,0,7,28,12,47,0,0,0,1,11,374,0,0,0,8,0,0,0,0,0,0,0,0,0,0
72hpf,25.37,18.88,0,76.38,9.58,9.3,0,0.85,0,0.28,1.13,0,0,0,0,1.13,0.28,30.72,127.68,24.24,71.03,0,7.33,2.82,1.69,203.49,153.61,0.85,0.28,0,74.97,1.69,0,0,21.14,5.64,5.36,8.17,0,0,0
21Day,48.47,11.84,7.4,150.58,4.81,86.95,0,24.05,0,0.74,1.85,0,0,4.81,2.59,20.72,5.18,17.39,75.48,46.99,150.21,0.37,0.74,22.94,1.11,85.47,58.46,2.22,1.48,0,50.32,18.13,0,2.59,13.32,2.96,15.91,2.59,0.74,0,11.84
3Month,1.77,24.65,7.8,138.76,0.52,0,1.87,1.25,0.42,26.32,28.92,0.42,0,273.15,235.6,4.99,65.01,26.94,60.33,43.27,79.26,26.73,0.31,15.6,21.43,6.24,1.14,5.62,1.66,0,2.81,5.62,0.62,197.32,2.7,0.31,0,1.04,12.07,34.01,11.34
22Month,0.55,23.64,5.47,40.04,0.82,0,2.73,1.78,0.14,10.52,38.81,18.72,0,308.42,81.17,6.15,51.38,5.19,9.29,70.24,53.43,1.5,7.24,9.02,1.23,4.37,0.41,5.19,3.14,1.91,2.32,1.23,0,30.88,4.78,0.82,0,0.27,2.32,0.14,7.93
