stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36,8,0,44,2,1,0,0,0,0,0,0,22,1,0,0,1,7,31,71,77,0,0,0,3,85,426,0,0,0,11,0,0,0,0,0,0,5,0,0,0
72hpf,13.53,6.48,0,24.52,5.92,12.12,0,0.56,0,0,0.28,0,0,0.28,0,2.25,0,27.34,62.85,4.79,52.71,0,13.81,2.25,8.46,260.99,110.48,1.41,2.25,0,53.55,2.25,0,0,20.86,9.86,3.66,9.86,0,0,0.28
21Day,27.75,4.07,2.96,106.56,4.81,20.72,0,19.24,0,1.11,3.33,0.37,0,18.5,2.22,18.13,10.73,8.14,54.02,16.65,83.25,0,0.37,6.66,1.85,82.51,45.88,1.11,3.7,0,38.85,11.47,0,1.85,11.47,7.03,6.29,5.92,1.11,0,5.92
3Month,0.52,9.88,8.01,125.03,0.73,0,3.02,2.6,0.52,22.26,38.69,0.1,0,349.5,47.43,5.41,126.38,18.31,28.92,57.42,45.04,9.88,0.94,14.98,32.35,9.57,1.14,6.24,7.39,0,3.95,8.74,0.21,98.61,2.7,0.42,0,1.56,15.71,84.15,33.18
22Month,0.68,16.26,8.06,57.26,0.68,0,2.6,0.96,0.41,18.04,118.48,39.08,0,1004.92,25.55,14.35,84.59,4.51,11.07,94.83,35.8,1.23,8.75,9.98,1.5,4.92,0.82,6.83,7.93,4.1,2.87,1.5,0,8.06,7.38,4.1,0,0.68,1.5,0.41,19.13
