gene	wt3-4	wt5-6	wt7-9	wt10-12	wt14-21	wt24-34	wt36-46	wt48-58	wt60-70	wt72-82	wt84-94	wt96-106	wt108-118	wt120
ABCD2	6.36050895285991	10.8597702934739	11.046773551544	3.83141762452107	0	0	0	0	0	0	0	0	0	0
ACKR2	0.33101621979477	3.43756708138466	6.62081595761467	1.19090151244492	5.48189466653607	74.633739627956	136.741545348999	331.946231584148	339.598609457715	628.342513258004	537.891966701595	805.12300776045	904.787171675969	334.657815242812
ACOT12	12.3442215819418	54.6849265204615	126.494113350061	53.7928326133364	45.7469163289994	21.5667687304423	18.4869601672675	61.1558429120791	63.781011890998	63.115085826157	86.914058216474	161.063165496636	327.333865590871	171.779365021829
ACSF3	133.135160434382	89.5484297201012	55.6078951355087	135.406924910839	1212.24799231343	1618.86949027918	1608.94684117896	1940.36494337244	1016.75335859603	1303.56554371986	1137.26921232236	1150.77706415329	1747.78294838342	515.94745683237
ACVR1C	9.66044967360772	6.49327513175224	6.14796638728449	0.859771300833978	9.95339164507356	10.6114976668794	7.03765728404151	30.7132822200132	61.9423391588632	90.6473107066217	114.85312013802	191.81109820754	273.439098513039	118.330401867091
ADAM12	7.53058464272983	9.901347418795	8.9806827871501	0.792393026941363	0	0	0	0	0	0	0	0	0	0
ADAMTS7	3.26486814169322	1.45485177943159	12.3434367156567	28.2655075000749	269.581855269078	517.063957126883	514.052574288471	616.654845602807	332.826695636707	422.413259980701	339.502167508431	178.918710928996	302.779038537471	111.459937647781
ADGRL3	15.0912830792743	22.1295550233085	19.5877074776324	9.17301682887742	263.391507431101	923.213370933808	1824.8677310063	5313.96648070501	4582.68163843119	5780.9000318223	3813.33586774591	3072.12448276921	4008.80733771045	2508.79349188437
AGBL1	39.700126941041	42.6616766162716	27.7548003179803	17.7058852230703	86.2441469380889	175.437102098036	170.272051497988	166.36742550465	113.744849244611	316.08891753985	208.636971315465	314.921629997864	328.091909101973	167.282340484604
AK6	2072.82689073495	5312.71689434232	11214.3126609618	8449.42821012096	30480.8124742023	15081.2406157891	8978.00453225212	13327.4985591667	7766.50244590088	10313.9588338366	9453.54818572236	10651.905071606	15758.8005784159	5985.69567172599
AL590134.1	0	0	5.17521929665691	2.78396436525612	12.4038160139385	22.5509318612311	22.7102946640426	26.3319195091293	5.79288223322564	25.6767126791825	7.64176257245125	37.5414337804943	26.1794296925252	12.6291670700669
AL590146.1	35.7980020425192	61.6611925811117	30.684845921897	20.8149850811803	21.3112839828441	15.1097284572515	14.8532158595686	26.5817217467192	19.0714316614191	25.4784151983635	71.9027488925644	77.0801351741359	99.9819378539831	27.3416344054481
AL590150.1	22.1451187158042	33.6849520919219	64.7406070561464	59.3895130733898	116.741991090541	149.332422791965	169.158512413123	369.197608845056	204.111626392265	178.823719093504	101.411544502597	82.3915505727534	114.248566646792	51.8881827979734
AL590151.1	142.561355767686	480.739309814064	807.673841682554	488.484444116305	2000.53817496534	1449.57133286427	1549.95174838218	1935.23652190267	1378.0934872956	1203.47681063955	1658.81329697475	1569.14589613811	1933.21425423248	513.383515041194
AL590151.2	4.50410039580767	9.22282139465927	15.5107987118252	13.7373992128851	32.3568148989921	23.4113162324423	26.2090771999435	56.8415335478927	24.2480723068548	74.1720900101688	56.7534551196846	126.622387913443	111.720415414954	29.1823601498126
AL627126.1	19.6893202964467	10.7534071106158	17.1491237988577	8.09970436949212	2.71091193080204	0.153369528542069	4.38885645054565	19.2961024380975	15.2716797163389	0	5.65261933737736	13.5028757675134	1.20689550371759	0.546806649168854
AL627258.1	0	1.07330685843083	0	1.79307871615564	3.19761092030533	0.310665134052005	0	0	2.52716704574172	0	3.67917586460633	0	0	0
