stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,151.2,151.2,0,412.73,16.35,8.17,0,12.26,0,0,12.26,0,53.12,4.09,0,0,4.09,73.56,331,805.02,829.54,0,0,0,20.43,490.37,5377.71,4.09,0,0,122.59,0,0,0,4.09,0,0,49.04,0,0,0
72hpf,159.4,89.86,0,274.94,74.89,146.56,0,21.4,0,0,11.77,1.07,0,2.14,0,37.44,0,225.73,879.37,104.84,532.76,0,54.56,27.81,8.56,1963.07,1403.57,7.49,33.16,0,479.27,11.77,0,3.21,288.84,37.44,18.19,53.49,0,0,0
21Day,323.93,61.57,37.48,1807.02,66.93,853.98,0,512.66,0,14.72,57.56,4.02,0,81.65,24.09,511.32,135.19,136.53,1040.04,447.07,1192.63,6.69,2.68,178.02,6.69,932.96,796.43,28.11,53.54,0,508.64,145.9,0,12.05,167.32,44.17,72.28,42.83,2.68,1.34,246.29
3Month,4.16,76.47,39.67,958.57,4.16,0,14.4,27.2,1.28,171.81,484.4,2.88,0,720.53,473.84,78.07,555.43,97.58,219.17,556.71,232.92,67.19,2.56,202.53,91.83,42.55,8.96,56.31,34.55,0,18.88,44.15,1.92,702.93,12.48,0.32,0,6.08,73.27,607.26,447.29
22Month,5.47,209.92,106.6,734.7,4.37,0,32.25,39.36,2.73,184.22,2566.54,412.72,0,3631.97,330.73,267.86,987.8,38.81,118.62,1270.43,372.27,9.84,56.31,193.52,11.48,36.63,9.29,89.1,61.77,17.49,13.12,8.75,0,123.54,45.37,19.68,0,2.73,18.04,0,309.95
