stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,4.09,93.99,0,0,0,0,0,0,0,0,0,0,0,0,12.26,4.09,0,314.65,0,0,0,0,20.43,257.44,0,0,4.09,0,0,0,0,0,8.17,0,0,0
72hpf,28.88,3.21,0,34.23,11.77,33.16,0,0,0,0,1.07,0,1.07,0,0,1.07,48.14,65.26,7.49,165.82,0,68.47,2.14,3.21,3727.15,216.1,2.14,26.74,72.75,1.07,2.14,54.56,1.07,4.28,4.28,0,0,0
21Day,24.09,1.34,2.68,45.51,17.4,30.79,0,2.68,0,0,0,0,20.08,1.34,8.03,13.39,1.34,21.42,8.03,164.64,0,0,17.4,1.34,1313.1,108.42,0,40.16,56.22,33.46,2.68,28.11,9.37,18.74,10.71,0,0,9.37
3Month,0.32,0,0,29.12,1.92,0,0.64,0.32,1.92,0.32,2.24,1.6,12.8,1.28,0.64,1.6,0,4.8,1.6,34.87,3.84,0,8,0,8.96,7.04,1.28,0.96,0.64,0.32,6.08,1.28,0,0,7.36,0.96,1.6,2.24
22Month,0,0.55,0.55,12.03,0,0,1.64,0,1.64,2.19,5.47,0.55,56.31,0,0.55,3.28,0,0.55,3.28,39.91,1.09,2.19,3.28,0,17.49,3.83,5.47,1.09,1.64,0,15.85,51.93,0.55,0,1.64,0,0,3.28
