stage,Epithelial.cell,Erythroid.progenitor.cell,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell
24hpf,4.08640457285017,0,0,0,0,4.08640457285017
72hpf,0,0,0,1.06979114146608,2.13958228293216,0
21Day,0,1.33853308820331,1.33853308820331,0,0,0
