stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,4.09,0,0,0,0,0,0,0,298.31,0,0,0,89.9,0,0,0,8.17,0,0,0,0,359.6,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,36.37,10.7,0,52.42,8.56,31.02,0,1.07,0,0,0,0,5.35,0,3.21,12.84,16.05,55.63,9.63,67.4,0,5.35,1.07,3.21,5647.43,197.91,2.14,1.07,0,81.3,2.14,0,0,38.51,2825.32,1476.31,192.56,0,0,0
21Day,186.06,17.4,25.43,555.49,21.42,465.81,0,62.91,6.69,17.4,1.34,0,127.16,21.42,161.96,78.97,46.85,311.88,136.53,663.91,1.34,1.34,60.23,13.39,1258.22,333.29,4.02,29.45,0,315.89,283.77,0,9.37,58.9,10016.24,32087.32,6054.19,4.02,0,69.6
3Month,0.32,1.6,0.32,11.84,0,0,0.64,0.32,0.32,2.24,0.32,0,20.8,3.2,0.32,27.84,0.32,2.56,0.96,2.56,0.64,0,0.64,1.6,12.8,0.96,5.44,0.64,0,0,2.56,0.32,4.48,1.92,217.57,33.91,53.11,0.96,1.92,4.8
22Month,0,16.4,4.37,61.23,0.55,0,2.19,0.55,8.2,104.41,9.29,0,157.98,9.84,3.28,48.11,2.19,4.37,21.87,14.76,0,8.2,2.73,1.09,14.76,1.64,7.11,6.01,3.28,0,1.09,0,1.64,22.41,10006.51,30.07,2.19,1.09,0,13.12
