stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,0,40.86,0,0,0,0,12.26,343.26,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,3.21,0,0,4.28,0,2.14,0,0,0,0,0,0,0,0,0,3.21,3.21,0,8.56,0,3.21,0,0,51.35,34.23,0,1.07,0,3.21,1.07,0,4.28,0,0,0,0,0
21Day,6.69,2.68,1.34,17.4,1.34,9.37,0,13.39,0,0,0,4.02,0,1.34,2.68,0,1.34,0,16.06,0,0,2.68,0,17.4,30.79,0,0,0,8.03,0,0,4.02,4.02,2.68,0,0,2.68
3Month,0.32,3.84,1.92,40.63,0.96,0,1.28,0.64,7.04,5.44,0,148.46,2.56,2.24,34.87,5.44,12.48,7.68,14.08,2.56,0.32,2.56,4.16,2.88,0.64,2.56,0.64,0,0.96,5.44,72.31,0.64,0,0,5.44,12.48,6.72
22Month,0,4.37,2.73,13.12,0,0,0.55,0.55,3.83,7.11,4.92,209.37,4.37,5.47,34.99,1.09,2.73,10.39,17.49,0,6.01,3.28,0,1.09,0,3.83,1.64,1.64,0.55,0,21.87,0.55,0,0,0.55,0,2.19
