stage,Hepatocyte,Mesenchymal.cell,Neural.cell,Radial.glia,Spermatocyte
72hpf,0,0,4.27916456586431,1.06979114146608,0
21Day,0,1.33853308820331,0,0,0
3Month,0.319949299554195,0,0,0,1.59974649777098
