stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,8.17,0,0,0,0,12.26,118.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,2.14,2.14,5.35,0,0,0,0,0,0,0,0,1.07,0,2.14,7.49,1.07,13.91,0,0,0,0,29.95,18.19,0,1.07,0,17.12,0,0,0,6.42,1.07,1.07,1.07,0,0,0
21Day,2.68,0,1.34,24.09,0,17.4,0,1.34,0,0,1.34,0,0,2.68,5.35,1.34,0,10.71,1.34,21.42,0,0,2.68,0,13.39,16.06,0,0,0,12.05,1.34,0,1.34,1.34,0,1.34,0,0,0,4.02
3Month,0,0.96,0.32,16.64,0.32,0,0.32,0.96,0.32,1.92,16.96,0,38.07,39.03,0.96,8.64,3.52,6.72,2.56,5.44,1.92,0.32,1.6,2.24,1.28,0,1.28,0.64,0,0.64,2.56,0.32,28.48,0.32,0,0,0,1.92,6.72,4.16
22Month,0,2.73,0.55,11.48,0,0,0.55,0.55,0,2.19,86.92,13.67,172.74,107.69,7.65,16.4,1.64,3.83,20.77,6.56,0,1.64,0.55,0,1.09,0,1.09,1.64,7.65,0.55,0,0,8.2,1.64,0.55,0,0,1.09,0,7.11
