stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,12.26,0,53.12,0,0,0,0,0,4.09,0,0,0,0,0,4.09,12.26,28.6,130.76,0,0,0,0,49.04,702.86,0,0,0,12.26,0,0,0,0,0,8.17,0,0,0
72hpf,40.65,13.91,0,25.67,6.42,32.09,0,2.14,0,0,0,0,0,5.35,0,12.84,40.65,10.7,97.35,0,4.28,4.28,2.14,272.8,297.4,0,5.35,0,88.79,5.35,3.21,22.47,12.84,3.21,9.63,0,0,0
21Day,52.2,5.35,1.34,70.94,4.02,40.16,0,32.12,1.34,1.34,0,4.02,5.35,28.11,4.02,6.69,30.79,4.02,124.48,2.68,0,5.35,0,103.07,103.07,2.68,0,0,85.67,14.72,10.71,10.71,2.68,6.69,10.71,0,0,13.39
3Month,1.6,7.04,1.28,86.71,0.64,0,2.88,2.56,11.52,17.28,0,121.26,20.16,6.4,31.04,5.12,22.72,21.12,36.15,9.92,0.64,6.72,8.32,3.84,1.6,3.84,1.28,0,0.96,6.08,290.83,0.64,0,0,0.96,13.44,77.75,24.32
22Month,0,9.29,4.92,28.43,0.55,0,0,1.64,4.92,20.77,22.96,231.23,9.84,6.01,40.45,1.64,4.92,22.41,28.97,1.09,3.28,6.01,0.55,2.19,0.55,3.83,3.28,1.64,0,0.55,123.54,3.28,3.28,0,0,0.55,0.55,5.47
