stage,Granulocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,0,0,0,0,0,4.08640457285017,0
72hpf,0,0,0,0,0,0,0,1.06979114146608
22Month,0.546654651197433,5.46654651197433,0.546654651197433,1.6399639535923,0.546654651197433,0.546654651197433,0,0
