stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,24.52,0,57.21,0,0,0,0,0,4.09,0,0,0,0,4.09,0,4.09,0,36.78,65.38,0,0,0,0,40.86,318.74,0,0,8.17,0,0,0,0,0,8.17,0,0,0
72hpf,37.44,39.58,0,53.49,6.42,6.42,0,2.14,0,0,1.07,0,0,0,3.21,0,16.05,60.98,18.19,150.84,0,1.07,21.4,0,98.42,114.47,0,5.35,123.03,3.21,1.07,21.4,2.14,0,5.35,0,0,0
21Day,20.08,21.42,0,60.23,2.68,13.39,0,8.03,0,0,2.68,1.34,0,4.02,10.71,1.34,1.34,87,16.06,93.7,0,0,38.82,0,32.12,26.77,0,1.34,29.45,5.35,0,2.68,1.34,1.34,1.34,2.68,0,18.74
3Month,0,27.84,1.28,33.27,0.32,0,1.28,1.92,0.32,2.24,26.88,0.32,54.39,52.47,1.92,10.24,5.12,50.87,33.91,29.76,4.48,0,8,10.56,1.6,0.32,2.24,0.64,3.52,1.92,4.48,0.96,0,0,0.32,63.99,1.92,20.16
22Month,0,24.05,2.19,25.69,0,0,0.55,3.28,0.55,1.09,45.92,27.33,94.02,14.76,10.39,9.84,1.09,9.29,57.4,16.4,0,0.55,4.37,1.09,1.09,0.55,1.09,0.55,2.19,1.09,0.55,0.55,0.55,0,0,4.92,0,6.56
