stage,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,4.08640457285017,0,0
72hpf,1.06979114146608,0,0,0
21Day,1.33853308820331,0,2.67706617640661,0
3Month,0,0,0,0.319949299554195
