stage,Cardiomyocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Neural.cell,Neurosecretory.cell,Osteoblast,Radial.glia
72hpf,0,0,0,0,1.06979114146608,0,1.06979114146608,1.06979114146608
21Day,1.33853308820331,0,0,0,0,0,0,0
3Month,0,0,0.319949299554195,0.319949299554195,0,0.319949299554195,0,0
22Month,0,0.546654651197433,0,0,1.09330930239487,0,0,0
