stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,73.56,0,0,4.09,0,0,0,93.99,4.09,57.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,2.14,0,8.56,0,1.07,0,0,0,0,0,0,0,0,0,1.07,390.47,5.35,1.07,12.84,0,1.07,0,136.93,20.33,22.47,1.07,0,0,3.21,0,0,0,3.21,0,0,0,0,0,0
21Day,25.43,10.71,149.92,120.47,1.34,97.71,0,16.06,0,1.34,4.02,0,8.03,2.68,28.11,3267.36,34.8,60.23,22.76,87,0,1.34,17.4,157.95,147.24,68.27,8.03,8.03,0,52.2,95.04,0,2.68,22.76,8.03,30.79,1.34,0,0,41.49
3Month,8.96,38.71,410.81,482.8,3.2,0,68.79,4.8,2.24,350.66,123.5,1.28,557.99,174.05,8.32,26367.66,682.13,128.62,107.82,158.05,36.79,1.6,51.51,4749.01,19.2,2.24,34.23,17.92,0,6.08,142.06,0.32,116.78,9.28,0.32,0,1.6,41.59,77.43,127.02
22Month,2.73,29.52,237.79,112.61,0,0,8.75,1.64,0,399.06,80.36,30.61,535.17,16.95,3.83,22366.38,44.83,13.12,35.53,63.96,5.47,20.77,13.67,362.98,2.73,0.55,24.6,21.87,1.64,3.28,15.85,0,16.95,8.75,3.28,0,0,6.56,0,26.24
