stage,Cardiomyocyte,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,4.08640457285017,0,0,0,0,0,0,8.17280914570035,4.08640457285017,8.17280914570035,12.2592137185505,57.2096640199024,4.08640457285017,0,0,0,0
72hpf,1.06979114146608,2.13958228293216,0,0,0,0,0,0,0,0,0,4.27916456586431,11.7677025561269,7.48853799026255,0,0,3.20937342439823,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,8.03119852921984,2.67706617640661,2.67706617640661,1.33853308820331,0,0,0,1.33853308820331
3Month,0,0.639898599108391,0,0.319949299554195,0.319949299554195,1.91969579732517,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,0.319949299554195,0,0,0,6.39898599108391,0,0.959847898662586,0.639898599108391
