stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,8.17,0,73.56,4.09,0,0,0,0,0,4.09,0,0,0,0,0,8.17,4.09,53.12,69.47,0,0,4.09,4.09,273.79,743.73,12.26,0,0,8.17,0,0,0,0,0,0,8.17,0,0,0
72hpf,73.82,20.33,0,40.65,28.88,43.86,0,0,0,0,2.14,0,1.07,0,3.21,0,17.12,144.42,19.26,125.17,0,7.49,10.7,1.07,8749.82,594.8,28.88,53.49,0,156.19,4.28,0,1.07,143.35,225.73,156.19,48.14,0,0,0
21Day,42.83,14.72,6.69,104.41,22.76,66.93,0,5.35,0,0,6.69,0,5.35,5.35,21.42,12.05,5.35,48.19,29.45,196.76,0,0,26.77,0,2681.08,215.5,9.37,25.43,0,80.31,78.97,0,13.39,81.65,202.12,527.38,41.49,0,0,25.43
3Month,1.92,16.96,1.28,157.42,9.6,0,2.24,0,1.92,9.6,54.07,0.64,89.27,58.23,7.04,16,11.52,46.39,47.03,141.74,25.28,0.32,12.16,9.28,135.98,8.32,78.71,31.67,0,4.48,9.6,0.32,635.42,30.72,6.08,1.28,11.84,17.28,227.48,47.03
22Month,1.64,25.69,4.37,89.65,2.73,0,4.92,1.09,0.55,7.65,132.84,39.91,159.08,35.53,18.04,24.6,2.19,9.84,54.67,173.29,9.29,3.83,6.56,3.28,153.61,6.01,91.29,41,7.11,3.83,1.09,0,271.14,94.02,181.49,0,4.92,5.47,3.28,21.32
