stage,Epithelial.cell,Epithelial.cell..Brain.,Immune.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,0,0,0,4.08640457285017,8.17280914570035,0,8.17280914570035,0,0
72hpf,0,2.13958228293216,0,1.06979114146608,0,3.20937342439823,0,0,1.06979114146608,1.06979114146608
21Day,2.67706617640661,0,2.67706617640661,0,5.35413235281323,0,1.33853308820331,1.33853308820331,0,0
3Month,0.319949299554195,0,0,0,0.639898599108391,0,0,0,0,0
