stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,53.12,0,0,0,0,0,0,0,4.09,0,0,0,0,77.64,0,0,4.09,0,0,0,0,0,98.07,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,44.93,24.61,0,0,0,0,0,0,0,0,0,1.07,0,31.02,27.81,0,2.14,0,0,0,2.14,18.19,5.35,1.07,0,32.09,2.14,0,0,1.07,0,0,0,0
21Day,0,0,1.34,143.22,8.03,1.34,0,2.68,4.02,0,0,0,1.34,0,2.68,8.03,24.09,32.12,1.34,10.71,0,0,2.68,0,6.69,2.68,1.34,1.34,10.71,5.35,0,0,0,1.34,1.34,0,1.34
3Month,0.32,0,0.32,114.86,0.64,0,0.32,0,1.6,0.96,0,0,6.08,2.56,0.96,41.91,41.27,29.44,1.92,1.92,0.32,0,0.32,1.92,4.8,0.64,0.96,0.64,1.28,1.28,7.04,0.32,0,0.32,1.6,3.52,0.64
22Month,0,1.64,4.37,66.15,2.19,0,0,0,2.73,2.19,0.55,0,31.71,0,0,98.4,15.31,29.52,0,0.55,0,0.55,0,0,2.19,0,3.83,0.55,0,0.55,2.19,0,0,0,0.55,0,0
