stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,T.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3456182914007,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,1.06979114146608,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,2.13958228293216,0,0,0,0,2.13958228293216,0,1.06979114146608,5.34895570733039,0,0,0,3.20937342439823,0,0
21Day,0,0,6.69266544101654,0,2.67706617640661,0,0,0,0,0,0,0,0,0,0,0,8.03119852921984,0,0,1.33853308820331,0,1.33853308820331,0,0,4.01559926460992,1.33853308820331,0,0,2.67706617640661,0,0
3Month,0,8.31868178840908,19.5169072728059,0.319949299554195,0,0.319949299554195,0.319949299554195,2.23964509687937,0,4.79923949331293,0.959847898662586,0.959847898662586,1.91969579732517,3.19949299554195,2.87954369598776,3.51944229509615,10.2383775857343,0.959847898662586,0,0,1.27979719821678,4.79923949331293,0.319949299554195,1.27979719821678,1.27979719821678,0.319949299554195,1.27979719821678,0,0.319949299554195,6.07903669152971,1.27979719821678
22Month,1.09330930239487,8.74647441915893,20.7728767455025,0,0,0,1.09330930239487,7.10651046556663,1.09330930239487,14.2130209311333,1.09330930239487,5.46654651197433,2.73327325598717,1.09330930239487,0,4.37323720957947,9.8397837215538,1.09330930239487,1.09330930239487,0,0,3.82658255838203,0,2.18661860478973,0.546654651197433,0,0,0.546654651197433,1.6399639535923,2.18661860478973,2.18661860478973
