stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,0,0,0,0,4.09,61.3,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,3.21,2.14,5.35,0,0,0,0,2.14,0,0,0,0,0,2.14,17.12,0,29.95,0,3.21,0,0,1014.16,53.49,1.07,1.07,19.26,2.14,0,7.49,14.98,1.07,12.84,0,0,0
21Day,5.35,0,1.34,18.74,0,10.71,0,2.68,0,0,0,0,2.68,0,6.69,0,0,2.68,0,42.83,0,0,0,0,365.42,34.8,2.68,2.68,20.08,2.68,4.02,2.68,20.08,5.35,6.69,0,0,1.34
3Month,0.32,0.64,0.96,7.68,0.32,0,0.32,0,0.32,1.28,2.24,0,48.63,1.92,1.28,2.88,0,1.92,2.24,8.64,1.28,0.32,0.64,0.96,29.12,0.96,3.52,0,1.28,2.56,239.32,0.64,0,0,0.64,0.96,144.94,1.6
22Month,1.64,1.09,0,2.73,0,0,0.55,0.55,0,1.09,1.64,1.09,132.84,1.09,2.19,3.28,0.55,0.55,6.56,11.48,0.55,9.84,0.55,0,25.15,1.09,10.93,1.09,0.55,0.55,71.61,8.75,43.19,0.55,1.09,0,2.73,0
