stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,118.51,24.52,0,175.72,4.09,0,0,0,0,0,0,61.3,0,0,0,0,73.56,28.6,61.3,314.65,0,0,0,16.35,77.64,706.95,0,0,0,24.52,0,0,0,0,0,0,0,0,0
72hpf,242.84,31.02,0,125.17,48.14,23.54,0,0,1.07,0,0,0,0,0,2.14,1.07,88.79,173.31,8.56,1301.94,0,16.05,90.93,1.07,146.56,182.93,4.28,43.86,0,741.37,9.63,2.14,19.26,0,1.07,11.77,0,0,0
21Day,212.83,4.02,4.02,113.78,8.03,29.45,0,17.4,2.68,1.34,0,0,10.71,0,9.37,36.14,9.37,93.7,6.69,543.44,0,0,250.31,0,45.51,66.93,4.02,236.92,0,99.05,46.85,6.69,26.77,5.35,9.37,5.35,0,0,8.03
3Month,12.8,17.92,9.92,104.94,1.28,0,6.08,3.52,32.63,11.84,1.28,0,71.99,9.92,2.56,335.63,10.24,19.2,14.4,154.86,110.7,0,69.11,9.6,1.6,2.56,18.24,685.97,0,8,4.48,190.05,0.64,0,0,0.64,12.8,39.03,7.68
22Month,4.92,12.57,50.84,149.24,1.09,0,4.92,1.64,80.9,21.32,22.41,0,698.08,4.92,8.2,569.07,1.09,13.12,14.21,246.54,13.12,4.37,38.81,9.29,1.64,2.19,20.23,569.07,7.11,4.37,3.28,62.87,4.37,2.73,0,1.64,1.64,0,7.65
