stage,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
21Day,0,0,0,0,1.33853308820331,0,0,0,0,0,0
3Month,0.319949299554195,0,0,0,0,0,0,0,0,0,0.639898599108391
22Month,2.18661860478973,7.65316511676407,1.09330930239487,0.546654651197433,0,0.546654651197433,0.546654651197433,1.6399639535923,0.546654651197433,1.6399639535923,0
