stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,4.09,0,0,0,0,4.09,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,1.07,0,1.07,0,0,0,0,8.56,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0
21Day,25.43,1.34,2.68,91.02,1.34,60.23,0,10.71,0,8.03,0,4.02,8.03,34.8,4.02,8.03,56.22,25.43,95.04,0,0,18.74,1.34,96.37,61.57,1.34,6.69,0,52.2,5987.26,0,0,13.39,6.69,28.11,2.68,0,0,8.03
3Month,0.96,9.28,4.16,59.19,0.32,0,2.88,1.28,15.04,20.16,0.32,125.1,35.83,1.28,45.11,10.24,26.88,19.52,27.2,4.8,0.64,23.04,10.24,1.92,0.96,4.8,1.92,0,0.96,10327.32,28.48,22.4,2.56,0.64,0,0,10.56,33.91,18.24
22Month,0.55,4.92,0,8.2,0,0,1.09,0,1.09,57.4,0,57.4,2.73,0.55,8.2,0.55,0.55,4.92,6.56,1.64,2.19,0.55,0,0,0,1.64,1.09,2.73,0.55,3171.14,0,1.09,1.64,0,0,0,1.09,0,2.19
