stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,8.17,0,4.09,0,0,0,0,0,0,0,0,0,0,12.26,32.69,16.35,32.69,0,0,0,4.09,32.69,159.37,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,10.7,2.14,0,10.7,3.21,3.21,0,1.07,0,0,0,0,0,0,1.07,1.07,13.91,56.7,1.07,6.42,0,1.07,0,0,181.86,81.3,2.14,0,0,17.12,0,0,11.77,2.14,0,3.21,0,0,0
21Day,10.71,2.68,4.02,56.22,5.35,16.06,0,28.11,0,0,0,0,10.71,0,17.4,2.68,6.69,8.03,8.03,29.45,1.34,0,5.35,1.34,61.57,50.86,1.34,2.68,0,6.69,12.05,4.02,9.37,5.35,8.03,5.35,0,0,0
3Month,2.88,5.76,5.12,104.62,1.6,0,0.96,2.88,0.96,16.32,8.32,0.32,141.74,12.8,1.92,69.43,9.28,31.36,11.52,30.4,4.16,0,7.36,9.92,8.64,0.64,8.96,3.52,0,0.96,6.4,145.58,5.12,0,0,0.64,9.6,23.04,8.32
22Month,3.83,7.11,4.37,41.55,0.55,0,3.28,1.09,0,5.47,9.29,5.47,224.68,8.2,5.47,80.9,2.73,7.65,19.68,27.88,0.55,14.76,4.37,1.09,5.47,0.55,8.75,7.11,1.64,0.55,1.09,78.72,3.28,5.47,0,1.09,1.09,0,6.01
