stage,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Granulocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,0,0,4.08640457285017,0,0,8.17280914570035,0,0,0,28.6048320099512,0,0
72hpf,0,1.06979114146608,1.06979114146608,0,0,1.06979114146608,2.13958228293216,0,1.06979114146608,1.06979114146608,1.06979114146608,1.06979114146608,2.13958228293216
21Day,0,0,1.33853308820331,0,2.67706617640661,0,1.33853308820331,5.35413235281323,0,0,2.67706617640661,2.67706617640661,0
3Month,0.319949299554195,0,0,0,0.319949299554195,0,0,0,0,0.319949299554195,0,0,0
