stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,1.07,0,10.7,7.49,0,0,0,1.07,0,0,0,1.07,0,3.21,31.02,1.07,5.35,0,0,0,1.07,42.79,14.98,1.07,0,0,4.28,0,0,1.07,0,1.07,1.07,0,0,1.07
21Day,9.37,0,1.34,33.46,12.05,0,1.34,0,2.68,0,1.34,6.69,14.72,0,4.02,21.42,9.37,6.69,0,0,1.34,1.34,14.72,0,0,0,0,4.02,2.68,0,2.68,2.68,4.02,0,0,0,4.02
3Month,1.6,3.84,1.28,39.35,0,1.28,0.32,3.2,39.99,0,154.22,55.99,3.2,9.6,6.72,13.44,30.4,9.6,2.88,0.64,8.32,2.24,1.6,0,0.64,0.64,0,0,3.84,3.52,0.96,0.32,0,0.32,1.28,0.64,23.36
22Month,2.19,4.92,2.19,14.21,0,3.28,0,2.73,39.91,2.19,128.46,31.71,2.73,15.85,2.73,5.47,17.49,11.48,0,4.37,1.09,0,0,0,1.09,1.09,1.09,1.09,0.55,0,0.55,0,0,0,0,0,3.83
