stage,Granulocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Retinal.cone.cell,T.cell
24hpf,0,8.17280914570035,0,0,0,0
72hpf,0,0,1.06979114146608,4.27916456586431,1.06979114146608,0
21Day,1.33853308820331,0,1.33853308820331,0,0,0
3Month,0.319949299554195,0,0,0,0,0.959847898662586
