stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Pancreatic.cell,Primordial.germ.cell
21Day,4.01559926460992,0,0,1.33853308820331,5.35413235281323,1.33853308820331,1.33853308820331,0,0
3Month,3.83939159465034,0,0.319949299554195,0,0,0,3.19949299554195,0.319949299554195,0.319949299554195
22Month,0.546654651197433,1.09330930239487,0,0,0,0,0,0,0
