stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,49.04,0,0,0,8.17,0,0,0,0,0,0,0,0,4.09,98.07,93.99,0,0,0,0,65.38,621.13,0,0,0,12.26,0,0,0,0,0,0,28.6,0,0,0
72hpf,4.28,1.07,0,6.42,0,1.07,0,1.07,0,2.14,0,0,0,1.07,0,6.42,6.42,9.63,3.21,0,1.07,0,1.07,51.35,60.98,0,0,0,8.56,1.07,0,1.07,8.56,2.14,3.21,13.91,0,0,0
21Day,5.35,0,1.34,13.39,0,0,0,0,0,0,0,2.68,0,2.68,4.02,2.68,4.02,1.34,14.72,0,0,1.34,1.34,12.05,14.72,0,0,0,5.35,1.34,0,5.35,2.68,2.68,0,6.69,0,0,0
3Month,2.56,15.04,26.56,174.37,0.96,0,12.16,1.92,22.72,38.07,0.64,2890.74,47.67,4.48,285.71,16.96,39.35,36.79,54.71,8.96,4.8,18.88,32.63,6.72,1.6,9.6,8.64,0,1.6,74.87,0.32,679.89,2.24,0,0,1.28,13.76,1662.46,33.59
22Month,1.09,7.65,9.29,22.96,0.55,0,8.75,0.55,7.65,14.21,10.93,1203.19,6.56,4.92,148.14,1.09,3.83,13.67,26.24,0.55,17.49,4.92,1.64,2.19,2.19,2.73,3.83,9.29,1.09,3.83,0,124.09,2.19,1.64,0,1.64,1.09,3.83,4.37
