stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,134.85,69.47,0,331,0,10334.52,0,212.49,4.09,0,0,53.12,4.09,0,0,8.17,20.43,134.85,192.06,445.42,0,0,0,12.26,106.25,2880.92,0,0,57.21,0,0,8.17,0,0,20.43,0,0,0
72hpf,2317.17,130.51,0,7928.22,155.12,1049595.62,0,454.66,0,18.19,0,0,1.07,0,14.98,21.4,204.33,3958.23,1077.28,924.3,0,47.07,9.63,0,14089.15,2603.87,3.21,333.77,1459.2,234.28,5.35,511.36,155.12,375.5,72.75,0,0,0
21Day,1773.56,52.2,36.14,1056.1,54.88,957590.59,0,13780.2,28.11,50.86,6.69,0,243.61,574.23,412.27,160.62,101.73,3232.56,2608.8,1372,5.35,2.68,527.38,2.68,3247.28,534.07,69.6,198.1,591.63,14662.29,0,91.02,224.87,5579.01,88.34,5.35,0,275.74
3Month,0,0,0,1.6,0,0,3.2,0,0,0,0,0,0.32,0,0,0,0.32,0,0,0,0,0,0.32,0,0,0,0,0,0,0,5.12,0,0,0,0,0,1.6,0
22Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,16.95,0.55,0,0,0,0,0,0
