stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,16.35,0,0,0,0,4.09,0,12.26,0,0,0,0,0,0,16.35,32.69,0,0,0,0,20.43,138.94,0,0,0,0,0,0,0,0,0,8.17,0,0,0
72hpf,3.21,1.07,0,8.56,10.7,3.21,0,0,0,0,0,0,0,0,0,0,2.14,3.21,4.28,400.1,0,0,0,0,117.68,26.74,0,2.14,0,157.26,0,0,2.14,0,3.21,1.07,0,0,0
21Day,9.37,0,0,30.79,4.02,5.35,0,2.68,1.34,1.34,0,0,2.68,0,2.68,1.34,0,16.06,6.69,781.7,0,0,10.71,0,84.33,10.71,0,0,0,54.88,29.45,4.02,0,4.02,4.02,4.02,0,0,1.34
3Month,0.32,2.88,0.96,55.03,3.2,0,1.28,0.32,1.6,5.12,0,0,13.76,4.16,0.64,7.68,0.64,30.72,3.84,271.96,9.28,0.32,11.84,2.88,0.96,1.92,7.36,0.32,0,1.28,3.2,150.7,0,0.32,0,0.96,2.24,335.95,4.8
22Month,0,3.83,2.73,13.12,6.01,0,6.56,1.09,1.09,8.2,0.55,0,59.59,1.64,1.09,4.92,2.19,5.47,6.01,362.98,4.37,2.19,9.29,0,2.19,2.19,15.85,3.28,1.64,0,0,77.08,1.09,1.09,0,0,1.09,0.55,3.28
