stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,1.06979114146608,2.13958228293216,0,0,0
21Day,0,0,0,0,0,0,1.33853308820331,0,0,0,0,0,0,0
3Month,0,0.319949299554195,1.27979719821678,0,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0.639898599108391,0,0.319949299554195,0.319949299554195,0,0.319949299554195
22Month,0,0,0,1.09330930239487,0,0,0,0.546654651197433,0,0,0,0,0.546654651197433,0
