stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,12.26,0,4.09,0,0,0,0,0,0,0,0,0,0,4.09,0,16.35,4.09,0,0,0,0,8.17,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,1.07,0,5.35,1.07,6.42,0,2.14,0,0,0,1.07,0,0,3.21,0,12.84,16.05,2.14,17.12,0,6.42,0,1.07,34.23,42.79,0,1.07,0,3.21,0,1.07,7.49,1.07,1.07,2.14,0,0,0
21Day,22.76,0,4.02,124.48,0,33.46,0,61.57,2.68,4.02,0,0,58.9,0,32.12,73.62,2.68,25.43,24.09,62.91,0,0,2.68,0,52.2,65.59,2.68,6.69,0,30.79,20.08,1.34,34.8,6.69,5.35,4.02,2.68,0,21.42
3Month,0,1.92,1.6,66.55,0.64,0,1.92,1.28,27.52,11.52,0.32,0,122.54,9.92,4.48,102.38,3.84,22.72,21.76,10.24,2.88,0.32,9.28,7.04,1.6,1.28,7.36,7.36,0,0.64,4.8,103.34,0.96,0,0,0,4.48,51.19,19.84
22Month,0.55,3.83,2.73,23.51,0,0,1.64,1.09,6.01,35.53,3.83,0,344.39,4.92,7.65,63.41,0.55,2.73,28.43,16.4,0.55,8.75,1.64,0.55,2.73,0,1.09,5.47,1.09,0,0,22.96,2.73,2.19,0,0,0,0.55,8.2
