stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,2.13958228293216,0,0,0,0,0,0
21Day,1.33853308820331,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0
3Month,0,0,0,0.319949299554195,1.27979719821678,0.319949299554195,0,0.319949299554195,0.319949299554195,0.319949299554195,0.959847898662586,0.319949299554195,0.319949299554195,0,0,0,0,0.319949299554195,0
22Month,0,0.546654651197433,1.6399639535923,0.546654651197433,7.65316511676407,0,0.546654651197433,0,0.546654651197433,0,1.09330930239487,0,0,0,0.546654651197433,0.546654651197433,0,1.6399639535923,0.546654651197433
