stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,16.35,0,53.12,0,8.17,0,0,0,0,0,0,0,0,0,4.09,12.26,24.52,114.42,0,0,0,0,40.86,1458.85,0,0,0,20.43,0,0,4.09,0,0,0,0,0,0
72hpf,8.56,4.28,0,19.26,9.63,17.12,0,0,0,0,0,0,0,3.21,0,7.49,31.02,1.07,34.23,0,4.28,0,0,124.1,235.35,0,0,0,20.33,2.14,2.14,14.98,2.14,1.07,2.14,0,0,0
21Day,5.35,0,0,28.11,1.34,25.43,0,16.06,0,0,0,0,0,16.06,1.34,1.34,6.69,12.05,45.51,0,0,2.68,1.34,24.09,89.68,2.68,0,0,12.05,4.02,8.03,5.35,1.34,2.68,1.34,0,0,4.02
3Month,0.96,3.84,0.64,60.47,0.96,0,0.96,1.28,11.84,11.52,0.32,29.44,8.32,2.88,14.4,4.48,17.92,14.08,13.12,2.24,0.32,11.84,3.2,1.28,1.6,4.48,0.96,0,0.32,2.56,267.16,0,0.32,0,0,5.76,17.6,11.84
22Month,0,7.65,1.64,22.41,0,0,2.19,3.83,5.47,12.03,3.28,87.46,12.03,4.92,22.96,2.19,1.09,14.21,13.67,0.55,4.92,7.65,0,1.64,1.64,5.47,1.09,12.57,1.09,0.55,78.72,1.09,3.83,0,0,1.09,0,6.56
