stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,2.14,0,0,1.07,0,0,1.07,0,0,0,0,0,9.63,0,0,0,1.07,2.14,0,0,0,1.07,1.07,1.07,1.07,0,0,1.07,1.07,0,0,0,0,0,0,0,2.14
21Day,0,0,0,29.45,6.69,0,12.05,0,0,0,0,0,125.82,0,0,2.68,12.05,10.71,0,0,1.34,0,10.71,4.02,1.34,1.34,0,9.37,12.05,0,0,1.34,2.68,4.02,0,0,526.04
3Month,1.6,1.6,0.32,13.12,0,2.56,0.64,0.64,8.32,0,9.92,9.28,4.16,5.12,0.96,4.8,10.56,14.4,2.88,0.32,2.24,0.96,2.56,0.32,0.32,0,0,0,1.92,6.4,0.32,0.32,0,0,1.6,3.2,734.92
22Month,0,2.73,0,3.28,0,1.09,0,0,6.01,1.09,21.87,2.19,7.65,2.19,0,1.09,19.13,3.83,0,0,0.55,0,0.55,0,1.64,0,0.55,0,0.55,0,0,0.55,0,0,0.55,0,429.12
