stage,Erythroid.progenitor.cell,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,0,0,0,0,8.17280914570035,0,0
72hpf,0,0,0,0,2.13958228293216,1.06979114146608,2.13958228293216,1.06979114146608
21Day,1.33853308820331,0,5.35413235281323,1.33853308820331,0,0,0,0
3Month,0,0.319949299554195,0.319949299554195,0,0,0,0,0
