stage,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Muscle.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,5.34895570733039,0,0,0,0,0,0,0,0,0
21Day,4.01559926460992,5.35413235281323,0,0,0,0,1.33853308820331,0,1.33853308820331,0,0
3Month,0.639898599108391,0,0,0,0.319949299554195,0,0,0,0,2.55959439643356,0.319949299554195
22Month,1.09330930239487,0,0.546654651197433,5.46654651197433,0,0.546654651197433,0,1.09330930239487,0,1.6399639535923,0
