stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,12.26,0,36.78,0,0,0,0,0,0,0,4.09,0,0,0,0,0,16.35,61.3,61.3,0,0,0,4.09,77.64,200.23,0,0,0,8.17,0,0,0,0,0,0,8.17,0,0,0
72hpf,5.35,5.35,0,12.84,5.35,4.28,0,2.14,0,3.21,0,0,0,0,2.14,0,10.7,41.72,3.21,22.47,0,5.35,0,1.07,115.54,59.91,2.14,1.07,0,22.47,1.07,0,0,8.56,2.14,0,7.49,0,0,0
21Day,17.4,2.68,4.02,87,5.35,37.48,0,12.05,4.02,10.71,1.34,0,5.35,5.35,25.43,17.4,10.71,29.45,22.76,46.85,0,0,6.69,1.34,72.28,52.2,0,1.34,0,20.08,4.02,0,1.34,13.39,2.68,5.35,5.35,0,0,9.37
3Month,0.32,3.2,2.88,55.03,0,0,1.28,2.24,11.52,22.4,0.32,0,67.19,22.08,1.28,40.63,4.16,23.04,17.92,15.36,7.04,0.32,12.48,11.52,1.28,0.32,3.2,2.56,0,0.96,3.52,0.32,16,0.64,0,0,0.32,4.8,3.84,10.88
22Month,0,4.37,4.37,25.15,0,0,1.64,0.55,6.01,109.33,9.29,0,137.21,12.57,8.75,45.92,1.64,4.92,36.63,15.85,1.09,3.83,10.39,0,0,0,4.92,2.73,0.55,0.55,1.09,0,6.56,0.55,2.19,0,0,3.28,0,8.2
