stage,Keratinocyte,Macrophage,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
72hpf,0,0,0,1.06979114146608,0,1.06979114146608,0
21Day,1.33853308820331,1.33853308820331,1.33853308820331,0,0,0,0
3Month,0,0,0,0,1.27979719821678,0,0.319949299554195
