stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,8.17,0,0,0,0,0,143.02,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,1.07,1.07,2.14,0,0,0,0,0,0,0,0,0,0,0,2.14,0,33.16,0,6.42,2.14,3.21,13.91,28.88,0,0,0,9.63,1.07,0,7.49,1.07,1.07,0,0,0
21Day,4.02,0,0,21.42,1.34,1.34,0,0,0,0,1.34,0,4.02,1.34,6.69,6.69,5.35,5.35,4.02,40.16,0,0,14.72,0,10.71,16.06,1.34,0,0,5.35,2.68,1.34,5.35,0,0,0,0,0
3Month,0.32,6.08,3.2,83.51,0.64,0,2.88,0.32,0.32,22.08,39.35,0.32,631.9,16.96,0.64,228.12,11.52,8,9.92,33.59,6.08,3.52,16,31.04,3.84,0.64,6.72,0.96,0,0.32,11.2,11.84,3.84,0,0,21.76,8,8.64
22Month,0,4.37,1.64,44.28,0,0,1.64,0.55,0,2.73,44.28,4.92,469.58,6.01,1.64,13.67,1.09,1.64,28.43,23.51,2.19,14.21,9.29,1.64,3.83,0.55,2.19,0.55,0.55,0.55,2.73,9.84,2.19,0,1.09,3.28,0,2.19
