stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,0,16.35,8.17,0,0,0,0,12.26,32.69,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,2.14,2.14,0,7.49,1.07,10.7,0,0,0,0,0,0,0,0,0,1.07,4.28,4.28,25.67,0,0,1.07,0,20.33,35.3,0,0,29.95,0,0,9.63,1.07,4.28,0,0,0
21Day,4.02,1.34,0,18.74,0,26.77,0,4.02,1.34,1.34,0,0,0,4.02,0,2.68,5.35,8.03,9.37,0,0,1.34,0,13.39,6.69,0,0,13.39,1.34,0,2.68,0,4.02,0,0,5.35
3Month,0.32,4.48,1.92,64.95,0.64,0,0.64,1.28,11.84,3.2,0,24,4.16,0.64,8.32,7.68,10.56,57.91,21.12,2.24,0,13.76,4.8,0.96,2.24,2.88,3.84,1.28,0.64,30.08,1.28,0,0,5.12,46.07,12.48
22Month,0,2.73,0,13.67,0,0,0.55,1.09,2.19,3.83,2.73,29.52,3.28,1.09,2.19,0.55,4.37,25.15,10.39,0.55,1.09,3.83,0.55,0,0,1.64,0.55,0,0,1.64,2.19,0,0,0.55,0,0
