stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Ionocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Smooth.muscle.cell
72hpf,1.06979114146608,0,0,0,3.20937342439823,0,0,0,0
21Day,0,0,0,0,1.33853308820331,0,2.67706617640661,1.33853308820331,0
3Month,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0.959847898662586,0.319949299554195,0,0,0.319949299554195
22Month,0,0,0,0,0.546654651197433,0,0,0,0
