stage,Cardiomyocyte,Hepatocyte,Neural.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,0,0,8.17280914570035,0
72hpf,0,0,6.41874684879647,0,0
21Day,1.33853308820331,0,2.67706617640661,0,2.67706617640661
22Month,0,2.18661860478973,0.546654651197433,0,0
